,Model Type,MSE Score,MSE Raw Score,RMSE Score,Data Correlation,CV round,File
678,XGBoost,79.3960523718174,79.39605237181736,8.910446249869723,1.0,4,transformed_data__impute__log_all.csv
679,LightGBM,193.11708123400817,193.11708123400817,13.896657196391086,1.0,4,transformed_data__impute__log_all.csv
680,XGBoost,544.0810561326123,544.0810561326116,23.325545141166845,1.0,5,transformed_data__impute__log_all.csv
681,LightGBM,581.9349229030875,581.9349229030867,24.12332735969662,1.0,5,transformed_data__impute__log_all.csv
682,XGBoost,427.84123083628566,427.8412308362853,20.68432331105578,0.9999999999999998,1,transformed_data__impute__log_all.csv
683,LightGBM,376.73723067916063,376.7372306791603,19.409720005171653,0.9999999999999998,1,transformed_data__impute__log_all.csv
684,XGBoost,133.75115938751162,133.75115938751182,11.565083630804908,0.9999999999999997,2,transformed_data__impute__log_all.csv
685,LightGBM,118.95859666309711,118.95859666309731,10.90681423070445,0.9999999999999997,2,transformed_data__impute__log_all.csv
686,XGBoost,47.36236496803677,47.36236496803696,6.882032037707814,1.0,3,transformed_data__impute__log_all.csv
687,LightGBM,61.22826659774726,61.22826659774747,7.824849301919319,1.0,3,transformed_data__impute__log_all.csv
688,XGBoost,159.60354079986905,159.60354079987002,12.63342949479155,1.0,4,transformed_data__impute__log_all.csv
689,LightGBM,187.5780501589768,187.57805015897787,13.69591362994732,1.0,4,transformed_data__impute__log_all.csv
690,XGBoost,1369.4014748641093,1369.4014748641052,37.00542493829938,0.9999999999999998,5,transformed_data__impute__log_all.csv
691,LightGBM,1459.7191574284032,1459.719157428399,38.2062711793287,0.9999999999999998,5,transformed_data__impute__log_all.csv
692,XGBoost,1026438.729592433,1026438.729592433,1013.1331253060641,0.9999999999999999,1,transformed_data__impute__log_all.csv
693,LightGBM,1004462.8310451969,1004462.8310451969,1002.2289314548832,0.9999999999999999,1,transformed_data__impute__log_all.csv
694,XGBoost,35752.44593444358,35752.4459344436,189.0831720022794,0.9999999999999997,2,transformed_data__impute__log_all.csv
695,LightGBM,37998.00896066338,37998.00896066339,194.93077992113862,0.9999999999999997,2,transformed_data__impute__log_all.csv
696,XGBoost,25533.47297494063,25533.472974940603,159.7919678048325,0.9999999999999999,3,transformed_data__impute__log_all.csv
697,LightGBM,44260.57387931102,44260.57387931096,210.38197137423876,0.9999999999999999,3,transformed_data__impute__log_all.csv
698,XGBoost,42229.45904213291,42229.45904213296,205.49807551929266,1.0,4,transformed_data__impute__log_all.csv
699,LightGBM,44706.66713607494,44706.66713607499,211.43951176654505,1.0,4,transformed_data__impute__log_all.csv
700,XGBoost,17334.797244822315,17334.79724482234,131.66167720647613,1.0,5,transformed_data__impute__log_all.csv
701,LightGBM,20370.24921109726,20370.24921109728,142.72438197833355,1.0,5,transformed_data__impute__log_all.csv
702,XGBoost,2736.60786872044,3157.3966732809467,52.31259761014014,0.9993319990643488,1,transformed_data__impute__pct_change.csv
703,LightGBM,1287.3576518533312,1526.49240083424,35.879766608122345,0.9993319990643488,1,transformed_data__impute__pct_change.csv
704,XGBoost,3057.6934070617062,37378.18543009391,55.29641405246552,0.9999987690840756,2,transformed_data__impute__pct_change.csv
705,LightGBM,225.20984416521696,16539.966752962704,15.006993175357179,0.9999987690840756,2,transformed_data__impute__pct_change.csv
706,XGBoost,33.320339351459424,263439.0818683957,5.772377270367853,0.9755722503819562,3,transformed_data__impute__pct_change.csv
707,LightGBM,1335.5477206330931,234433.72029835466,36.5451463348157,0.9755722503819562,3,transformed_data__impute__pct_change.csv
708,XGBoost,825091.7703471248,5906362.730478532,908.3456227379118,0.9996610590151471,4,transformed_data__impute__pct_change.csv
709,LightGBM,832866.6842041659,5920051.373728158,912.6152991289188,0.9996610590151471,4,transformed_data__impute__pct_change.csv
710,XGBoost,6304199364.369382,5822274701.088183,79398.9884341695,0.9992384378641042,5,transformed_data__impute__pct_change.csv
711,LightGBM,34010478.358540826,15511101.006404784,5831.85033746073,0.9992384378641042,5,transformed_data__impute__pct_change.csv
712,XGBoost,317.2194646151046,2770.4495291645435,17.81065592882824,0.9996306898122987,1,transformed_data__impute__pct_change.csv
713,LightGBM,194.8250870535086,2269.6655849303693,13.957975750570302,0.9996306898122987,1,transformed_data__impute__pct_change.csv
714,XGBoost,135.7240756361969,3790.9833652604207,11.650067623674847,0.9819908946238468,2,transformed_data__impute__pct_change.csv
715,LightGBM,203.44532541611764,4163.437046839979,14.2634261457799,0.9819908946238468,2,transformed_data__impute__pct_change.csv
716,XGBoost,64.81392682667826,1407.9448015847158,8.050709709502527,0.9836456374791407,3,transformed_data__impute__pct_change.csv
717,LightGBM,14.274103689068303,1707.2511592056533,3.778108480320318,0.9836456374791407,3,transformed_data__impute__pct_change.csv
718,XGBoost,122.25616925143402,149.6659062966664,11.056951173421814,0.9902828909024153,4,transformed_data__impute__pct_change.csv
719,LightGBM,232.7469632267763,144.09818292838264,15.256046775845187,0.9902828909024153,4,transformed_data__impute__pct_change.csv
720,XGBoost,514.2016660209358,82.00190595124366,22.67601521478004,0.9959276659533571,5,transformed_data__impute__pct_change.csv
721,LightGBM,515.675048762021,131.9354210013145,22.708479666459862,0.9959276659533571,5,transformed_data__impute__pct_change.csv
722,XGBoost,3.7609198838407667,414.7861467915394,1.9393091253951151,0.999825517249108,1,transformed_data__impute__pct_change.csv
723,LightGBM,2.101005658442912,446.06293572472316,1.4494846182153545,0.999825517249108,1,transformed_data__impute__pct_change.csv
724,XGBoost,1.3367735185016028,1397.7446083959023,1.1561892226195514,0.9998682047869611,2,transformed_data__impute__pct_change.csv
725,LightGBM,8.222510042742133,1507.898396284183,2.867491942925408,0.9998682047869611,2,transformed_data__impute__pct_change.csv
726,XGBoost,0.040536686322268645,2756.085850167646,0.201337245243568,0.9941795540065741,3,transformed_data__impute__pct_change.csv
727,LightGBM,0.08184877193174896,2762.8907006527306,0.2860922437462242,0.9941795540065741,3,transformed_data__impute__pct_change.csv
728,XGBoost,0.2862260248312925,4117.875367313951,0.5350009577853974,0.9997754093356027,4,transformed_data__impute__pct_change.csv
729,LightGBM,0.16830698560950563,4099.964725250521,0.410252343819637,0.9997754093356027,4,transformed_data__impute__pct_change.csv
730,XGBoost,47.65981057649937,8791.395681742959,6.9036085184850515,0.9999306463504855,5,transformed_data__impute__pct_change.csv
731,LightGBM,10.158837614970492,8164.506114430101,3.1872931485777225,0.9999306463504855,5,transformed_data__impute__pct_change.csv
732,XGBoost,31554.70967032119,106452.17093904906,177.63645366399655,0.9989635939091238,1,transformed_data__impute__pct_change.csv
733,LightGBM,45561.50133860257,129909.85037444667,213.4514027562306,0.9989635939091238,1,transformed_data__impute__pct_change.csv
734,XGBoost,652442.2226373057,1046319.9311926368,807.7389569887698,0.9614135191702841,2,transformed_data__impute__pct_change.csv
735,LightGBM,919673.9519405523,902938.182535434,958.9963253008597,0.9614135191702841,2,transformed_data__impute__pct_change.csv
736,XGBoost,530021.1068198718,2150751.4428901067,728.0254850071334,0.8731868399812678,3,transformed_data__impute__pct_change.csv
737,LightGBM,420847.53248339624,1901551.3833554108,648.7276258056198,0.8731868399812678,3,transformed_data__impute__pct_change.csv
738,XGBoost,246409.65536883636,388504.0860270186,496.39667139177755,0.9213085708684021,4,transformed_data__impute__pct_change.csv
739,LightGBM,113975.8759302002,898966.7664719413,337.6031337683349,0.9213085708684021,4,transformed_data__impute__pct_change.csv
740,XGBoost,58113.729596452744,204530.70104872834,241.06789416355872,0.28587552003769656,5,transformed_data__impute__pct_change.csv
741,LightGBM,39520.474596246306,133658.30128367746,198.79757190732062,0.28587552003769656,5,transformed_data__impute__pct_change.csv
742,XGBoost,2914.9744514328113,3345.5231275115248,53.99050334487364,0.9993319990643488,1,transformed_data__impute__pct_change__adf.csv
743,LightGBM,1990.5899930312892,2347.357570922828,44.61602843184598,0.9993319990643488,1,transformed_data__impute__pct_change__adf.csv
744,XGBoost,5495.406994081162,44697.093361470506,74.13101236379524,0.9999987690840756,2,transformed_data__impute__pct_change__adf.csv
745,LightGBM,1037.0343192207226,28561.5339584523,32.20301723784159,0.9999987690840756,2,transformed_data__impute__pct_change__adf.csv
746,XGBoost,47.52189287224566,261936.3810469398,6.893612468963255,0.9755722503819562,3,transformed_data__impute__pct_change__adf.csv
747,LightGBM,1858.025345339051,228647.398116799,43.10481812209687,0.9755722503819562,3,transformed_data__impute__pct_change__adf.csv
748,XGBoost,818353.2074418952,5876897.520266249,904.6287677505592,0.9996610590151471,4,transformed_data__impute__pct_change__adf.csv
749,LightGBM,831351.0878606109,5915253.895904805,911.7845621969101,0.9996610590151471,4,transformed_data__impute__pct_change__adf.csv
750,XGBoost,1186523886.313048,974856339.470342,34445.956022631275,0.9992384378641042,5,transformed_data__impute__pct_change__adf.csv
751,LightGBM,13074522.205496496,14428724.708004108,3615.870877879421,0.9992384378641042,5,transformed_data__impute__pct_change__adf.csv
752,XGBoost,184.7891440425668,2223.292237934118,13.593717079686733,0.9996306898122987,1,transformed_data__impute__pct_change__adf.csv
753,LightGBM,202.1215764186564,1530.2895523691614,14.216946803679628,0.9996306898122987,1,transformed_data__impute__pct_change__adf.csv
754,XGBoost,28.680114582945325,2491.915469589077,5.355381833533938,0.9819908946238468,2,transformed_data__impute__pct_change__adf.csv
755,LightGBM,89.50632493501422,2106.8717850169833,9.460778241509216,0.9819908946238468,2,transformed_data__impute__pct_change__adf.csv
756,XGBoost,326.27328397883167,1137.26578268064,18.063036399753827,0.9836456374791407,3,transformed_data__impute__pct_change__adf.csv
757,LightGBM,254.41359441575327,1123.7574862130236,15.950347783536046,0.9836456374791407,3,transformed_data__impute__pct_change__adf.csv
758,XGBoost,77.32834317548297,169.49588267104377,8.793653573770289,0.9902828909024153,4,transformed_data__impute__pct_change__adf.csv
759,LightGBM,136.87144687559785,154.79710228942298,11.699207104569004,0.9902828909024153,4,transformed_data__impute__pct_change__adf.csv
760,XGBoost,164.09334093935445,660.8518983319433,12.809892307874975,0.9959276659533571,5,transformed_data__impute__pct_change__adf.csv
761,LightGBM,748.7227468938164,1855.2573962784472,27.3627985939636,0.9959276659533571,5,transformed_data__impute__pct_change__adf.csv
762,XGBoost,inf,inf,inf,0.0,4,transformed_data__impute__pct_change__adf.csv
763,LightGBM,inf,inf,inf,0.0,4,transformed_data__impute__pct_change__adf.csv
764,XGBoost,4.303997355100473e+220,4.4574397170248184e+226,2.0746077593368037e+110,0.047737497787712434,5,transformed_data__impute__pct_change__adf.csv
765,LightGBM,1.0279653247638758e+221,4.4622191366623785e+226,3.2061898333752415e+110,0.047737497787712434,5,transformed_data__impute__pct_change__adf.csv
766,XGBoost,238472.28890763051,388671.33958530787,488.33624574429297,0.9989635939091238,1,transformed_data__impute__pct_change__adf.csv
767,LightGBM,27052.689711706364,101807.23934661182,164.47701879504737,0.9989635939091238,1,transformed_data__impute__pct_change__adf.csv
768,XGBoost,1280600.3860330859,581230.0932863407,1131.6361544388221,0.9614135191702841,2,transformed_data__impute__pct_change__adf.csv
769,LightGBM,2301150.6838950342,334280.49296002544,1516.9544106185374,0.9614135191702841,2,transformed_data__impute__pct_change__adf.csv
770,XGBoost,121108.02256885,1122791.4088010546,348.00577950495307,0.8731868399812678,3,transformed_data__impute__pct_change__adf.csv
771,LightGBM,55854.8588831401,757388.230411934,236.3363257798938,0.8731868399812678,3,transformed_data__impute__pct_change__adf.csv
772,XGBoost,259455.89740154627,199130.4850368273,509.3681354399255,0.9213085708684021,4,transformed_data__impute__pct_change__adf.csv
773,LightGBM,610024.3614152041,90854.68696593592,781.0405632329246,0.9213085708684021,4,transformed_data__impute__pct_change__adf.csv
774,XGBoost,461785.7506579616,926550.9975156253,679.5481959787412,0.28587552003769656,5,transformed_data__impute__pct_change__adf.csv
775,LightGBM,2192530.5240182695,2897406.8787420243,1480.7195966888091,0.28587552003769656,5,transformed_data__impute__pct_change__adf.csv
776,XGBoost,2754.7481834713194,16666.426737167774,52.48569503656515,0.7506546810199121,1,transformed_data__impute__pct_change__adf__local_smooth.csv
777,LightGBM,4328.54325755096,19487.204531637486,65.79166556297963,0.7506546810199121,1,transformed_data__impute__pct_change__adf__local_smooth.csv
778,XGBoost,5103.697198393506,39799.03161388264,71.44016516213765,0.8667230476638415,2,transformed_data__impute__pct_change__adf__local_smooth.csv
779,LightGBM,1341.6087827863455,28410.56381562081,36.6279781422118,0.8667230476638415,2,transformed_data__impute__pct_change__adf__local_smooth.csv
780,XGBoost,321.2003920512288,256175.36880104186,17.92206439144857,0.07306455286496286,3,transformed_data__impute__pct_change__adf__local_smooth.csv
781,LightGBM,15.797860397679601,239013.9921654501,3.9746522360679055,0.07306455286496286,3,transformed_data__impute__pct_change__adf__local_smooth.csv
782,XGBoost,2445475.3679704024,8102584526.097575,1563.801575638803,-0.8575889959260666,4,transformed_data__impute__pct_change__adf__local_smooth.csv
783,LightGBM,2421284.392030024,8103699041.534268,1556.0476830836592,-0.8575889959260666,4,transformed_data__impute__pct_change__adf__local_smooth.csv
784,XGBoost,1173514.8977754368,27756223.665936425,1083.2889262682586,0.8459280387844561,5,transformed_data__impute__pct_change__adf__local_smooth.csv
785,LightGBM,8210065.913170725,18023358.67786366,2865.3212582833926,0.8459280387844561,5,transformed_data__impute__pct_change__adf__local_smooth.csv
786,XGBoost,208.26721011568665,1381.2868848922278,14.431465972509052,0.7985901747618931,1,transformed_data__impute__pct_change__adf__local_smooth.csv
787,LightGBM,334.59511156818525,1525.5387548048577,18.29194116457259,0.7985901747618931,1,transformed_data__impute__pct_change__adf__local_smooth.csv
788,XGBoost,7.298371800711247,4103.535795731691,2.7015498886215754,-0.2834016499915022,2,transformed_data__impute__pct_change__adf__local_smooth.csv
789,LightGBM,37.762066612437394,4464.429748322185,6.145084752258295,-0.2834016499915022,2,transformed_data__impute__pct_change__adf__local_smooth.csv
790,XGBoost,240.70635883242414,50856.638891887786,15.514714268475077,0.011880121923630485,3,transformed_data__impute__pct_change__adf__local_smooth.csv
791,LightGBM,280.17460361955284,50371.847200515804,16.738416998615875,0.011880121923630485,3,transformed_data__impute__pct_change__adf__local_smooth.csv
792,XGBoost,25.96060006725158,54176.13496479891,5.095154567552547,-0.18481878781132813,4,transformed_data__impute__pct_change__adf__local_smooth.csv
793,LightGBM,38.05102903010955,54582.38754593098,6.168551615258605,-0.18481878781132813,4,transformed_data__impute__pct_change__adf__local_smooth.csv
794,XGBoost,412.7699721096423,1739.1045395624737,20.316741178388877,0.45721406551259086,5,transformed_data__impute__pct_change__adf__local_smooth.csv
